date,data,cols
2016-04-27,92.2052630952491,Afluente (m3/seg)_daily_avg
2016-04-28,85.5418604563547,Afluente (m3/seg)_daily_avg
2016-04-29,100.617052589366,Afluente (m3/seg)_daily_avg
2016-04-30,114.522296890083,Afluente (m3/seg)_daily_avg
2016-05-01,199.578164160741,Afluente (m3/seg)_daily_avg
2016-05-02,197.230100532022,Afluente (m3/seg)_daily_avg
2016-05-03,261.897137908303,Afluente (m3/seg)_daily_avg
2016-05-04,363.84614909388,Afluente (m3/seg)_daily_avg
2016-05-05,338.338954827422,Afluente (m3/seg)_daily_avg
2016-05-06,324.567331925339,Afluente (m3/seg)_daily_avg
2016-05-07,334.991438950123,Afluente (m3/seg)_daily_avg
2016-05-08,356.664560706135,Afluente (m3/seg)_daily_avg
2016-05-09,321.169949932008,Afluente (m3/seg)_daily_avg
2016-05-10,232.27207100652,Afluente (m3/seg)_daily_avg
2016-05-11,105.245051816254,Afluente (m3/seg)_daily_avg
2016-05-12,100.924498444374,Afluente (m3/seg)_daily_avg
2016-05-13,101.339418045759,Afluente (m3/seg)_daily_avg
2016-05-14,105.499216813038,Afluente (m3/seg)_daily_avg
2016-05-15,116.71301682672,Afluente (m3/seg)_daily_avg
2016-05-16,96.2488449603737,Afluente (m3/seg)_daily_avg
2016-05-17,88.3188654215035,Afluente (m3/seg)_daily_avg
2016-05-18,84.9741500495326,Afluente (m3/seg)_daily_avg
2016-05-19,128.475566474568,Afluente (m3/seg)_daily_avg
2016-05-20,123.65807153022,Afluente (m3/seg)_daily_avg
2016-05-21,103.376196430744,Afluente (m3/seg)_daily_avg
2016-05-22,106.216945261758,Afluente (m3/seg)_daily_avg
2016-05-23,85.3989345275194,Afluente (m3/seg)_daily_avg
2016-05-24,89.2525739116631,Afluente (m3/seg)_daily_avg
2016-05-25,96.9141163354756,Afluente (m3/seg)_daily_avg
2016-05-26,103.873063102992,Afluente (m3/seg)_daily_avg
2016-05-27,102.287996773645,Afluente (m3/seg)_daily_avg
2016-05-28,77.8782099233223,Afluente (m3/seg)_daily_avg
2016-05-29,90.0549217645226,Afluente (m3/seg)_daily_avg
2016-05-30,112.612768728497,Afluente (m3/seg)_daily_avg
2016-05-31,90.1544657759982,Afluente (m3/seg)_daily_avg
2016-06-01,60.5338529484722,Afluente (m3/seg)_daily_avg
2016-06-02,66.4657594643193,Afluente (m3/seg)_daily_avg
2016-06-03,80.9285136946991,Afluente (m3/seg)_daily_avg
2016-06-04,119.917621056191,Afluente (m3/seg)_daily_avg
2016-06-05,134.613487438804,Afluente (m3/seg)_daily_avg
2016-06-06,14.0914513099528,Afluente (m3/seg)_daily_avg
2016-06-07,67.1069289230752,Afluente (m3/seg)_daily_avg
2016-06-08,61.76865815316129,Afluente (m3/seg)_daily_avg
2016-06-09,65.935348904106,Afluente (m3/seg)_daily_avg
2016-06-10,75.071170608121,Afluente (m3/seg)_daily_avg
2016-06-11,56.0337656226865,Afluente (m3/seg)_daily_avg
2016-06-12,88.8501914544741,Afluente (m3/seg)_daily_avg
2016-06-13,162.8396353908,Afluente (m3/seg)_daily_avg
2016-06-14,117.6348165772,Afluente (m3/seg)_daily_avg
2016-06-15,105.021542586504,Afluente (m3/seg)_daily_avg
2016-06-16,105.573128797059,Afluente (m3/seg)_daily_avg
2016-06-17,89.3039072444655,Afluente (m3/seg)_daily_avg
2016-06-18,99.78307544165,Afluente (m3/seg)_daily_avg
2016-06-19,94.0870358103742,Afluente (m3/seg)_daily_avg
2016-06-20,65.5972558065659,Afluente (m3/seg)_daily_avg
2016-06-21,59.8331119454356,Afluente (m3/seg)_daily_avg
2016-06-22,53.6328598989381,Afluente (m3/seg)_daily_avg
2016-06-23,60.4906750416208,Afluente (m3/seg)_daily_avg
2016-06-24,87.7224103967657,Afluente (m3/seg)_daily_avg
2016-06-25,51.6389142409466,Afluente (m3/seg)_daily_avg
2016-06-26,89.1873938098581,Afluente (m3/seg)_daily_avg
2016-06-27,90.9654861225938,Afluente (m3/seg)_daily_avg
2016-06-28,56.6082843458795,Afluente (m3/seg)_daily_avg
2016-06-29,65.566161312961,Afluente (m3/seg)_daily_avg
2016-06-30,72.8443198725191,Afluente (m3/seg)_daily_avg
2016-07-01,101.910310899769,Afluente (m3/seg)_daily_avg
2016-07-02,86.5827830804138,Afluente (m3/seg)_daily_avg
2016-07-03,65.6266711404451,Afluente (m3/seg)_daily_avg
2016-07-04,63.8687616174611,Afluente (m3/seg)_daily_avg
2016-07-05,59.2314030546111,Afluente (m3/seg)_daily_avg
2016-07-06,67.7602348619923,Afluente (m3/seg)_daily_avg
2016-07-07,50.4367416301522,Afluente (m3/seg)_daily_avg
2016-07-08,53.5659875700083,Afluente (m3/seg)_daily_avg
2016-07-09,90.9426468132394,Afluente (m3/seg)_daily_avg
2016-07-10,73.3209446260246,Afluente (m3/seg)_daily_avg
2016-07-11,111.475509468183,Afluente (m3/seg)_daily_avg
2016-07-12,72.7131417884109,Afluente (m3/seg)_daily_avg
2016-07-13,132.326385222206,Afluente (m3/seg)_daily_avg
2016-07-14,198.264835898681,Afluente (m3/seg)_daily_avg
2016-07-15,103.519971731698,Afluente (m3/seg)_daily_avg
2016-07-16,96.3338037931174,Afluente (m3/seg)_daily_avg
2016-07-17,94.1837017290116,Afluente (m3/seg)_daily_avg
2016-07-18,84.5305743231017,Afluente (m3/seg)_daily_avg
2016-07-19,68.4128766241952,Afluente (m3/seg)_daily_avg
2016-07-20,87.1208598577687,Afluente (m3/seg)_daily_avg
2016-07-21,93.0893484172925,Afluente (m3/seg)_daily_avg
2016-07-22,102.726762802829,Afluente (m3/seg)_daily_avg
2016-07-23,143.16447414924,Afluente (m3/seg)_daily_avg
2016-07-24,273.77334719377,Afluente (m3/seg)_daily_avg
2016-07-25,278.050529959129,Afluente (m3/seg)_daily_avg
2016-07-26,157.998682022009,Afluente (m3/seg)_daily_avg
2016-07-27,137.660460518618,Afluente (m3/seg)_daily_avg
2016-07-28,138.288920752366,Afluente (m3/seg)_daily_avg
2016-07-29,136.053515920793,Afluente (m3/seg)_daily_avg
2016-07-30,138.740073302179,Afluente (m3/seg)_daily_avg
2016-07-31,129.451322525899,Afluente (m3/seg)_daily_avg
2016-08-01,112.829932625872,Afluente (m3/seg)_daily_avg
2016-08-02,113.832025180722,Afluente (m3/seg)_daily_avg
2016-08-03,119.106694138913,Afluente (m3/seg)_daily_avg
2016-08-04,97.2370057018323,Afluente (m3/seg)_daily_avg
2016-08-05,106.33148053552,Afluente (m3/seg)_daily_avg
2016-08-06,102.684276705857,Afluente (m3/seg)_daily_avg
2016-08-07,91.1401875999099,Afluente (m3/seg)_daily_avg
2016-08-08,94.0788034700289,Afluente (m3/seg)_daily_avg
2016-08-09,100.132308320763,Afluente (m3/seg)_daily_avg
2016-08-10,89.7220056016895,Afluente (m3/seg)_daily_avg
2016-08-11,104.114526140545,Afluente (m3/seg)_daily_avg
2016-08-12,96.0172304665913,Afluente (m3/seg)_daily_avg
2016-08-13,148.168882723873,Afluente (m3/seg)_daily_avg
2016-08-14,147.297822250318,Afluente (m3/seg)_daily_avg
2016-08-15,231.380210017061,Afluente (m3/seg)_daily_avg
2016-08-16,331.241249336341,Afluente (m3/seg)_daily_avg
2016-08-17,239.027899554968,Afluente (m3/seg)_daily_avg
2016-08-18,177.981691590264,Afluente (m3/seg)_daily_avg
2016-08-19,143.636147570403,Afluente (m3/seg)_daily_avg
2016-08-20,159.386746377883,Afluente (m3/seg)_daily_avg
2016-08-21,161.075670746148,Afluente (m3/seg)_daily_avg
2016-08-22,128.520061885345,Afluente (m3/seg)_daily_avg
2016-08-23,142.055575657187,Afluente (m3/seg)_daily_avg
2016-08-24,135.247822414541,Afluente (m3/seg)_daily_avg
2016-08-25,145.850582794797,Afluente (m3/seg)_daily_avg
2016-08-26,135.34957842188,Afluente (m3/seg)_daily_avg
2016-08-27,130.710303492475,Afluente (m3/seg)_daily_avg
2016-08-28,139.784856777776,Afluente (m3/seg)_daily_avg
2016-08-29,105.900248679752,Afluente (m3/seg)_daily_avg
2016-08-30,119.647397202209,Afluente (m3/seg)_daily_avg
2016-08-31,109.367127055533,Afluente (m3/seg)_daily_avg
2016-09-01,94.3944932309803,Afluente (m3/seg)_daily_avg
2016-09-02,99.2647083689741,Afluente (m3/seg)_daily_avg
2016-09-03,112.651874115703,Afluente (m3/seg)_daily_avg
2016-09-04,116.266343580101,Afluente (m3/seg)_daily_avg
2016-09-05,106.699407729725,Afluente (m3/seg)_daily_avg
2016-09-06,98.5413963208039,Afluente (m3/seg)_daily_avg
2016-09-07,109.276953606908,Afluente (m3/seg)_daily_avg
2016-09-08,104.242407106942,Afluente (m3/seg)_daily_avg
2016-09-09,109.297369855224,Afluente (m3/seg)_daily_avg
2016-09-10,115.050210574485,Afluente (m3/seg)_daily_avg
2016-09-11,139.155965285192,Afluente (m3/seg)_daily_avg
2016-09-12,135.316633244451,Afluente (m3/seg)_daily_avg
2016-09-13,129.034348713459,Afluente (m3/seg)_daily_avg
2016-09-14,111.337568216822,Afluente (m3/seg)_daily_avg
2016-09-15,104.595906436563,Afluente (m3/seg)_daily_avg
2016-09-16,100.944608025946,Afluente (m3/seg)_daily_avg
2016-09-17,116.397383225021,Afluente (m3/seg)_daily_avg
2016-09-18,98.5232991628338,Afluente (m3/seg)_daily_avg
2016-09-19,101.550549639678,Afluente (m3/seg)_daily_avg
2016-09-20,104.670633895852,Afluente (m3/seg)_daily_avg
2016-09-21,130.989135063322,Afluente (m3/seg)_daily_avg
2016-09-22,128.460604744333,Afluente (m3/seg)_daily_avg
2016-09-23,146.943140883475,Afluente (m3/seg)_daily_avg
2016-09-24,153.04495513895,Afluente (m3/seg)_daily_avg
2016-09-25,147.452991995153,Afluente (m3/seg)_daily_avg
2016-09-26,143.678718354044,Afluente (m3/seg)_daily_avg
2016-09-27,137.583698006511,Afluente (m3/seg)_daily_avg
2016-09-28,136.63381919205,Afluente (m3/seg)_daily_avg
2016-09-29,148.571272681509,Afluente (m3/seg)_daily_avg
2016-09-30,130.10086526449,Afluente (m3/seg)_daily_avg
2016-10-01,122.662640514798,Afluente (m3/seg)_daily_avg
2016-10-02,115.242846133854,Afluente (m3/seg)_daily_avg
2016-10-03,102.11290014553,Afluente (m3/seg)_daily_avg
2016-10-04,114.04309439671,Afluente (m3/seg)_daily_avg
2016-10-05,102.763543748688,Afluente (m3/seg)_daily_avg
2016-10-06,113.018147733055,Afluente (m3/seg)_daily_avg
2016-10-07,107.846164907821,Afluente (m3/seg)_daily_avg
2016-10-08,96.763332537385,Afluente (m3/seg)_daily_avg
2016-10-09,97.2511853085126,Afluente (m3/seg)_daily_avg
2016-10-10,114.039473521862,Afluente (m3/seg)_daily_avg
2016-10-11,88.5518501068859,Afluente (m3/seg)_daily_avg
2016-10-12,154.455215190367,Afluente (m3/seg)_daily_avg
2016-10-13,193.605111902993,Afluente (m3/seg)_daily_avg
2016-10-14,115.427670232366,Afluente (m3/seg)_daily_avg
2016-10-15,161.879340136271,Afluente (m3/seg)_daily_avg
2016-10-16,295.3924446715251,Afluente (m3/seg)_daily_avg
2016-10-17,204.581759827677,Afluente (m3/seg)_daily_avg
2016-10-18,189.033366935566,Afluente (m3/seg)_daily_avg
2016-10-19,141.017705100146,Afluente (m3/seg)_daily_avg
2016-10-20,153.490955746744,Afluente (m3/seg)_daily_avg
2016-10-21,154.180720656406,Afluente (m3/seg)_daily_avg
2016-10-22,163.608798141508,Afluente (m3/seg)_daily_avg
2016-10-23,174.666579031414,Afluente (m3/seg)_daily_avg
2016-10-24,129.848979421257,Afluente (m3/seg)_daily_avg
2016-10-25,126.870290102109,Afluente (m3/seg)_daily_avg
2016-10-26,111.650873210111,Afluente (m3/seg)_daily_avg
2016-10-27,155.270145160368,Afluente (m3/seg)_daily_avg
2016-10-28,159.120492076404,Afluente (m3/seg)_daily_avg
2016-10-29,155.17971481294,Afluente (m3/seg)_daily_avg
2016-10-30,178.906015728795,Afluente (m3/seg)_daily_avg
2016-10-31,133.550130626194,Afluente (m3/seg)_daily_avg
2016-11-01,138.051162326376,Afluente (m3/seg)_daily_avg
2016-11-02,116.016124159834,Afluente (m3/seg)_daily_avg
2016-11-03,114.515481176684,Afluente (m3/seg)_daily_avg
2016-11-04,139.663792905421,Afluente (m3/seg)_daily_avg
2016-11-05,164.194479589853,Afluente (m3/seg)_daily_avg
2016-11-06,184.798378037245,Afluente (m3/seg)_daily_avg
2016-11-07,140.79843244703,Afluente (m3/seg)_daily_avg
2016-11-08,148.513459643501,Afluente (m3/seg)_daily_avg
2016-11-09,132.760679773651,Afluente (m3/seg)_daily_avg
2016-11-10,123.241935785095,Afluente (m3/seg)_daily_avg
2016-11-11,111.589140433863,Afluente (m3/seg)_daily_avg
2016-11-12,133.540160040873,Afluente (m3/seg)_daily_avg
2016-11-13,141.860762967283,Afluente (m3/seg)_daily_avg
2016-11-14,117.854914167355,Afluente (m3/seg)_daily_avg
2016-11-15,86.5290221236862,Afluente (m3/seg)_daily_avg
2016-11-16,71.4076024911637,Afluente (m3/seg)_daily_avg
2016-11-17,93.3790687321948,Afluente (m3/seg)_daily_avg
2016-11-18,91.2819268243763,Afluente (m3/seg)_daily_avg
2016-11-19,115.210894674556,Afluente (m3/seg)_daily_avg
2016-11-20,117.833827290025,Afluente (m3/seg)_daily_avg
2016-11-21,87.660364020353,Afluente (m3/seg)_daily_avg
2016-11-22,76.0642079380621,Afluente (m3/seg)_daily_avg
2016-11-23,95.5215134860426,Afluente (m3/seg)_daily_avg
2016-11-24,108.468949839738,Afluente (m3/seg)_daily_avg
2016-11-25,94.3776649847083,Afluente (m3/seg)_daily_avg
2016-11-26,190.267405204777,Afluente (m3/seg)_daily_avg
2016-11-27,104.721742061963,Afluente (m3/seg)_daily_avg
2016-11-28,74.8070214314738,Afluente (m3/seg)_daily_avg
2016-11-29,74.2226581529449,Afluente (m3/seg)_daily_avg
2016-11-30,58.7766543175242,Afluente (m3/seg)_daily_avg
2016-12-01,74.8956882970086,Afluente (m3/seg)_daily_avg
2016-12-02,74.4426640713468,Afluente (m3/seg)_daily_avg
2016-12-03,91.7737067381909,Afluente (m3/seg)_daily_avg
2016-12-04,96.7959293297083,Afluente (m3/seg)_daily_avg
2016-12-05,78.6108567084776,Afluente (m3/seg)_daily_avg
2016-12-06,58.23416130023001,Afluente (m3/seg)_daily_avg
2016-12-07,50.5554069057181,Afluente (m3/seg)_daily_avg
2016-12-08,86.9457677133823,Afluente (m3/seg)_daily_avg
2016-12-09,52.8332310016156,Afluente (m3/seg)_daily_avg
2016-12-10,64.679093162304,Afluente (m3/seg)_daily_avg
2016-12-11,80.4179730618485,Afluente (m3/seg)_daily_avg
2016-12-12,64.3571209241926,Afluente (m3/seg)_daily_avg
2016-12-13,48.6654334317868,Afluente (m3/seg)_daily_avg
2016-12-14,41.5964258694172,Afluente (m3/seg)_daily_avg
2016-12-15,64.0640904013357,Afluente (m3/seg)_daily_avg
2016-12-16,55.9457305303614,Afluente (m3/seg)_daily_avg
2016-12-17,58.62501439658159,Afluente (m3/seg)_daily_avg
2016-12-18,76.8732011636022,Afluente (m3/seg)_daily_avg
2016-12-19,48.823951096449,Afluente (m3/seg)_daily_avg
2016-12-20,53.6986330279926,Afluente (m3/seg)_daily_avg
2016-12-21,47.4509812164193,Afluente (m3/seg)_daily_avg
2016-12-22,46.7490083177171,Afluente (m3/seg)_daily_avg
2016-12-23,51.8575914277107,Afluente (m3/seg)_daily_avg
2016-12-24,47.2590264241785,Afluente (m3/seg)_daily_avg
2016-12-25,45.0244555018203,Afluente (m3/seg)_daily_avg
2016-12-26,60.81664441864989,Afluente (m3/seg)_daily_avg
2016-12-27,41.2392800927065,Afluente (m3/seg)_daily_avg
2016-12-28,35.2281591831261,Afluente (m3/seg)_daily_avg
2016-12-29,31.1099811120332,Afluente (m3/seg)_daily_avg
2016-12-30,42.9928036474461,Afluente (m3/seg)_daily_avg
2016-12-31,63.7583691977414,Afluente (m3/seg)_daily_avg
2017-01-01,59.9826170134217,Afluente (m3/seg)_daily_avg
2017-01-02,56.9065665821746,Afluente (m3/seg)_daily_avg
2017-01-03,38.8260935885834,Afluente (m3/seg)_daily_avg
2017-01-04,32.3204151240334,Afluente (m3/seg)_daily_avg
2017-01-05,42.5380073450627,Afluente (m3/seg)_daily_avg
2017-01-06,22.5279560895587,Afluente (m3/seg)_daily_avg
2017-01-07,54.5219791743084,Afluente (m3/seg)_daily_avg
2017-01-08,50.9311175661994,Afluente (m3/seg)_daily_avg
2017-01-09,34.6604123187807,Afluente (m3/seg)_daily_avg
2017-01-10,47.7417074654517,Afluente (m3/seg)_daily_avg
2017-01-11,38.5974945749934,Afluente (m3/seg)_daily_avg
2017-01-12,36.8402074095142,Afluente (m3/seg)_daily_avg
2017-01-13,34.2179710670842,Afluente (m3/seg)_daily_avg
2017-01-14,55.575316253517,Afluente (m3/seg)_daily_avg
2017-01-15,57.75718488298951,Afluente (m3/seg)_daily_avg
2017-01-16,20.596448115117,Afluente (m3/seg)_daily_avg
2017-01-17,44.6158532419938,Afluente (m3/seg)_daily_avg
2017-01-18,41.6266168250002,Afluente (m3/seg)_daily_avg
2017-01-19,27.5237884572924,Afluente (m3/seg)_daily_avg
2017-01-20,44.2955095710677,Afluente (m3/seg)_daily_avg
2017-01-21,43.9387686261262,Afluente (m3/seg)_daily_avg
2017-01-22,48.3420041491606,Afluente (m3/seg)_daily_avg
2017-01-23,28.2428967296567,Afluente (m3/seg)_daily_avg
2017-01-24,27.3658025099137,Afluente (m3/seg)_daily_avg
2017-01-25,10.7537011063158,Afluente (m3/seg)_daily_avg
2017-01-26,25.8866958958538,Afluente (m3/seg)_daily_avg
2017-01-27,33.219849226781,Afluente (m3/seg)_daily_avg
2017-01-28,73.8023976965959,Afluente (m3/seg)_daily_avg
2017-01-29,39.9470003157875,Afluente (m3/seg)_daily_avg
2017-01-30,16.6215705703352,Afluente (m3/seg)_daily_avg
2017-01-31,51.1360260595772,Afluente (m3/seg)_daily_avg
2017-02-01,40.7381050659766,Afluente (m3/seg)_daily_avg
2017-02-02,45.2191205522902,Afluente (m3/seg)_daily_avg
2017-02-03,32.6569042625034,Afluente (m3/seg)_daily_avg
2017-02-04,32.1413669318265,Afluente (m3/seg)_daily_avg
2017-02-05,35.8086412371712,Afluente (m3/seg)_daily_avg
2017-02-06,22.4676673199492,Afluente (m3/seg)_daily_avg
2017-02-07,48.2041681035534,Afluente (m3/seg)_daily_avg
2017-02-08,40.1480522384048,Afluente (m3/seg)_daily_avg
2017-02-09,33.6570672867929,Afluente (m3/seg)_daily_avg
2017-02-10,30.3903824478518,Afluente (m3/seg)_daily_avg
2017-02-11,39.551410293942,Afluente (m3/seg)_daily_avg
2017-02-12,30.8586387150587,Afluente (m3/seg)_daily_avg
2017-02-13,16.0860099889254,Afluente (m3/seg)_daily_avg
2017-02-14,14.8438644171338,Afluente (m3/seg)_daily_avg
2017-02-15,39.8227206957649,Afluente (m3/seg)_daily_avg
2017-02-16,35.9399194136202,Afluente (m3/seg)_daily_avg
2017-02-17,31.7764038553963,Afluente (m3/seg)_daily_avg
2017-02-18,48.9644953888917,Afluente (m3/seg)_daily_avg
2017-02-19,38.3184621458249,Afluente (m3/seg)_daily_avg
2017-02-20,26.1574134416562,Afluente (m3/seg)_daily_avg
2017-02-21,18.7473696264615,Afluente (m3/seg)_daily_avg
2017-02-22,11.8750644374278,Afluente (m3/seg)_daily_avg
2017-02-23,32.2568434741996,Afluente (m3/seg)_daily_avg
2017-02-24,46.7137268054926,Afluente (m3/seg)_daily_avg
2017-02-25,43.316447655294,Afluente (m3/seg)_daily_avg
2017-02-26,41.2673747443976,Afluente (m3/seg)_daily_avg
2017-02-27,46.6799921405332,Afluente (m3/seg)_daily_avg
2017-02-28,24.1292595566463,Afluente (m3/seg)_daily_avg
2017-03-01,36.0054533297854,Afluente (m3/seg)_daily_avg
2017-03-02,40.9046705475145,Afluente (m3/seg)_daily_avg
2017-03-03,30.5528588742578,Afluente (m3/seg)_daily_avg
2017-03-04,49.8838465137426,Afluente (m3/seg)_daily_avg
2017-03-05,34.010679416664,Afluente (m3/seg)_daily_avg
2017-03-06,35.0433586011855,Afluente (m3/seg)_daily_avg
2017-03-07,33.6531995825472,Afluente (m3/seg)_daily_avg
2017-03-08,31.8530400653262,Afluente (m3/seg)_daily_avg
2017-03-09,46.6896470351531,Afluente (m3/seg)_daily_avg
2017-03-10,24.2666093190626,Afluente (m3/seg)_daily_avg
2017-03-11,32.3898396972291,Afluente (m3/seg)_daily_avg
2017-03-12,47.7147434906099,Afluente (m3/seg)_daily_avg
2017-03-13,32.1838711807148,Afluente (m3/seg)_daily_avg
2017-03-14,35.2078090746498,Afluente (m3/seg)_daily_avg
2017-03-15,40.3819878811352,Afluente (m3/seg)_daily_avg
2017-03-16,31.7438247608309,Afluente (m3/seg)_daily_avg
