date,data,cols
2015-08-20,260.756644943236,Afluente (m3/seg)_daily_avg
2015-08-21,210.358098533792,Afluente (m3/seg)_daily_avg
2015-08-22,280.126694702217,Afluente (m3/seg)_daily_avg
2015-08-23,258.206366047592,Afluente (m3/seg)_daily_avg
2015-08-24,260.400953328003,Afluente (m3/seg)_daily_avg
2015-08-25,229.577629562493,Afluente (m3/seg)_daily_avg
2015-08-26,229.954715667955,Afluente (m3/seg)_daily_avg
2015-08-27,193.621380871298,Afluente (m3/seg)_daily_avg
2015-08-28,246.25106133813,Afluente (m3/seg)_daily_avg
2015-08-29,252.40386343891,Afluente (m3/seg)_daily_avg
2015-08-30,175.447099427402,Afluente (m3/seg)_daily_avg
2015-08-31,187.717458872814,Afluente (m3/seg)_daily_avg
2015-09-01,196.360634187527,Afluente (m3/seg)_daily_avg
2015-09-02,158.417615752083,Afluente (m3/seg)_daily_avg
2015-09-03,199.330358735607,Afluente (m3/seg)_daily_avg
2015-09-04,176.883928265627,Afluente (m3/seg)_daily_avg
2015-09-05,210.333466268654,Afluente (m3/seg)_daily_avg
2015-09-06,177.259420410273,Afluente (m3/seg)_daily_avg
2015-09-07,198.15238407929,Afluente (m3/seg)_daily_avg
2015-09-08,192.063626145762,Afluente (m3/seg)_daily_avg
2015-09-09,155.192723571909,Afluente (m3/seg)_daily_avg
2015-09-10,139.541704491661,Afluente (m3/seg)_daily_avg
2015-09-11,156.461394902089,Afluente (m3/seg)_daily_avg
2015-09-12,119.172043153607,Afluente (m3/seg)_daily_avg
2015-09-13,120.044639368468,Afluente (m3/seg)_daily_avg
2015-09-14,77.3728610933271,Afluente (m3/seg)_daily_avg
2015-09-15,105.67458569074,Afluente (m3/seg)_daily_avg
2015-09-16,107.967029418583,Afluente (m3/seg)_daily_avg
2015-09-17,137.029938516885,Afluente (m3/seg)_daily_avg
2015-09-18,106.056341845673,Afluente (m3/seg)_daily_avg
2015-09-19,165.859689328264,Afluente (m3/seg)_daily_avg
2015-09-20,134.963734441715,Afluente (m3/seg)_daily_avg
2015-09-21,93.3694335353608,Afluente (m3/seg)_daily_avg
2015-09-22,90.1194587834407,Afluente (m3/seg)_daily_avg
2015-09-23,104.05104449832,Afluente (m3/seg)_daily_avg
2015-09-24,47.0005434780263,Afluente (m3/seg)_daily_avg
2015-09-25,141.3292131026,Afluente (m3/seg)_daily_avg
2015-09-26,177.876276331214,Afluente (m3/seg)_daily_avg
2015-09-27,96.9720676987949,Afluente (m3/seg)_daily_avg
2015-09-28,104.398182414924,Afluente (m3/seg)_daily_avg
2015-09-29,105.612332364149,Afluente (m3/seg)_daily_avg
2015-09-30,115.791862090359,Afluente (m3/seg)_daily_avg
2015-10-01,114.946030279378,Afluente (m3/seg)_daily_avg
2015-10-02,168.144698643073,Afluente (m3/seg)_daily_avg
2015-10-03,138.761060619341,Afluente (m3/seg)_daily_avg
2015-10-04,169.767380082545,Afluente (m3/seg)_daily_avg
2015-10-05,166.926403188435,Afluente (m3/seg)_daily_avg
2015-10-06,175.919792694461,Afluente (m3/seg)_daily_avg
2015-10-07,161.927781517263,Afluente (m3/seg)_daily_avg
2015-10-08,199.877518185686,Afluente (m3/seg)_daily_avg
2015-10-09,179.094324950214,Afluente (m3/seg)_daily_avg
2015-10-10,195.710223684396,Afluente (m3/seg)_daily_avg
2015-10-11,161.781082639233,Afluente (m3/seg)_daily_avg
2015-10-12,127.936647049659,Afluente (m3/seg)_daily_avg
2015-10-13,169.061216315465,Afluente (m3/seg)_daily_avg
2015-10-14,148.626842604256,Afluente (m3/seg)_daily_avg
2015-10-15,291.3115837774029,Afluente (m3/seg)_daily_avg
2015-10-16,285.124430976826,Afluente (m3/seg)_daily_avg
2015-10-17,219.912973438553,Afluente (m3/seg)_daily_avg
2015-10-18,243.383003251175,Afluente (m3/seg)_daily_avg
2015-10-19,218.148009291547,Afluente (m3/seg)_daily_avg
2015-10-20,248.997421154403,Afluente (m3/seg)_daily_avg
2015-10-21,322.415683252183,Afluente (m3/seg)_daily_avg
2015-10-22,212.292155231683,Afluente (m3/seg)_daily_avg
2015-10-23,181.674985844337,Afluente (m3/seg)_daily_avg
2015-10-24,216.169193705992,Afluente (m3/seg)_daily_avg
2015-10-25,225.322124366497,Afluente (m3/seg)_daily_avg
2015-10-26,192.482765094239,Afluente (m3/seg)_daily_avg
2015-10-27,198.228379417594,Afluente (m3/seg)_daily_avg
2015-10-28,190.558859146434,Afluente (m3/seg)_daily_avg
2015-10-29,213.475461754699,Afluente (m3/seg)_daily_avg
2015-10-30,169.528128315679,Afluente (m3/seg)_daily_avg
2015-10-31,200.832143966366,Afluente (m3/seg)_daily_avg
2015-11-01,172.809059597901,Afluente (m3/seg)_daily_avg
2015-11-02,197.487163991963,Afluente (m3/seg)_daily_avg
2015-11-03,118.987722737669,Afluente (m3/seg)_daily_avg
2015-11-04,145.324567247151,Afluente (m3/seg)_daily_avg
2015-11-05,204.069493294254,Afluente (m3/seg)_daily_avg
2015-11-06,211.134276270247,Afluente (m3/seg)_daily_avg
2015-11-07,196.224101682016,Afluente (m3/seg)_daily_avg
2015-11-08,208.798168460412,Afluente (m3/seg)_daily_avg
2015-11-09,174.522044821956,Afluente (m3/seg)_daily_avg
2015-11-10,172.963280033528,Afluente (m3/seg)_daily_avg
2015-11-11,131.211798991418,Afluente (m3/seg)_daily_avg
2015-11-12,178.222051060913,Afluente (m3/seg)_daily_avg
2015-11-13,174.625881820929,Afluente (m3/seg)_daily_avg
2015-11-14,199.720417360025,Afluente (m3/seg)_daily_avg
2015-11-15,197.130053805712,Afluente (m3/seg)_daily_avg
2015-11-16,231.724902101399,Afluente (m3/seg)_daily_avg
2015-11-17,241.491381024969,Afluente (m3/seg)_daily_avg
2015-11-18,196.42459059531,Afluente (m3/seg)_daily_avg
2015-11-19,194.874792379102,Afluente (m3/seg)_daily_avg
2015-11-20,123.975996263399,Afluente (m3/seg)_daily_avg
2015-11-21,141.206289119463,Afluente (m3/seg)_daily_avg
2015-11-22,107.323778992166,Afluente (m3/seg)_daily_avg
2015-11-23,129.95909273039,Afluente (m3/seg)_daily_avg
2015-11-24,137.280134576223,Afluente (m3/seg)_daily_avg
2015-11-25,134.805880929913,Afluente (m3/seg)_daily_avg
2015-11-26,76.4787194668126,Afluente (m3/seg)_daily_avg
2015-11-27,121.550475639555,Afluente (m3/seg)_daily_avg
2015-11-28,93.7941978301195,Afluente (m3/seg)_daily_avg
2015-11-29,83.7731869347389,Afluente (m3/seg)_daily_avg
2015-11-30,147.010606241114,Afluente (m3/seg)_daily_avg
2015-12-01,141.802627363563,Afluente (m3/seg)_daily_avg
2015-12-02,184.629144639092,Afluente (m3/seg)_daily_avg
2015-12-03,194.990615660588,Afluente (m3/seg)_daily_avg
2015-12-04,158.687006625266,Afluente (m3/seg)_daily_avg
2015-12-05,156.163598423378,Afluente (m3/seg)_daily_avg
2015-12-06,165.079046724096,Afluente (m3/seg)_daily_avg
2015-12-07,209.052672695069,Afluente (m3/seg)_daily_avg
2015-12-08,264.083997415197,Afluente (m3/seg)_daily_avg
2015-12-09,256.858765562881,Afluente (m3/seg)_daily_avg
2015-12-10,208.228671243395,Afluente (m3/seg)_daily_avg
2015-12-11,148.909988293813,Afluente (m3/seg)_daily_avg
2015-12-12,247.330738350498,Afluente (m3/seg)_daily_avg
2015-12-13,226.83000774837,Afluente (m3/seg)_daily_avg
2015-12-14,209.635983353227,Afluente (m3/seg)_daily_avg
2015-12-15,179.643125077855,Afluente (m3/seg)_daily_avg
2015-12-16,148.742870849378,Afluente (m3/seg)_daily_avg
2015-12-17,150.976472275211,Afluente (m3/seg)_daily_avg
2015-12-18,169.941181926204,Afluente (m3/seg)_daily_avg
2015-12-19,73.1778354845969,Afluente (m3/seg)_daily_avg
2015-12-20,139.558873346708,Afluente (m3/seg)_daily_avg
2015-12-21,175.852353426038,Afluente (m3/seg)_daily_avg
2015-12-22,113.891549074575,Afluente (m3/seg)_daily_avg
2015-12-23,109.682041972547,Afluente (m3/seg)_daily_avg
2015-12-24,67.9578123184633,Afluente (m3/seg)_daily_avg
2015-12-25,99.5351476101677,Afluente (m3/seg)_daily_avg
2015-12-26,155.666594082043,Afluente (m3/seg)_daily_avg
2015-12-27,171.248736816372,Afluente (m3/seg)_daily_avg
2015-12-28,157.64519379486,Afluente (m3/seg)_daily_avg
2015-12-29,145.944985435577,Afluente (m3/seg)_daily_avg
2015-12-30,169.176218700853,Afluente (m3/seg)_daily_avg
2015-12-31,162.569700766929,Afluente (m3/seg)_daily_avg
2016-01-01,200.969106548891,Afluente (m3/seg)_daily_avg
2016-01-02,179.313447352546,Afluente (m3/seg)_daily_avg
2016-01-03,179.247434288265,Afluente (m3/seg)_daily_avg
2016-01-04,142.760109968972,Afluente (m3/seg)_daily_avg
2016-01-05,89.0973193759193,Afluente (m3/seg)_daily_avg
2016-01-06,58.62724319214159,Afluente (m3/seg)_daily_avg
2016-01-07,62.3645221918031,Afluente (m3/seg)_daily_avg
2016-01-08,69.628767661298,Afluente (m3/seg)_daily_avg
2016-01-09,72.0887218959851,Afluente (m3/seg)_daily_avg
2016-01-10,68.2870139990311,Afluente (m3/seg)_daily_avg
2016-01-11,86.3272211107094,Afluente (m3/seg)_daily_avg
2016-01-12,95.9296134135878,Afluente (m3/seg)_daily_avg
2016-01-13,52.8241618600827,Afluente (m3/seg)_daily_avg
2016-01-14,52.8454423941909,Afluente (m3/seg)_daily_avg
2016-01-15,75.2174992202334,Afluente (m3/seg)_daily_avg
2016-01-16,69.3308714554494,Afluente (m3/seg)_daily_avg
2016-01-17,55.4760499918667,Afluente (m3/seg)_daily_avg
2016-01-18,43.8889846178369,Afluente (m3/seg)_daily_avg
2016-01-19,68.7804204672204,Afluente (m3/seg)_daily_avg
2016-01-20,82.4595050510003,Afluente (m3/seg)_daily_avg
2016-01-21,100.94020221546,Afluente (m3/seg)_daily_avg
2016-01-22,85.1843791568333,Afluente (m3/seg)_daily_avg
2016-01-23,115.655892493031,Afluente (m3/seg)_daily_avg
2016-01-24,175.1768236599,Afluente (m3/seg)_daily_avg
2016-01-25,188.886008075572,Afluente (m3/seg)_daily_avg
2016-01-26,84.2871433655725,Afluente (m3/seg)_daily_avg
2016-01-27,84.5263497808566,Afluente (m3/seg)_daily_avg
2016-01-28,73.5148596444491,Afluente (m3/seg)_daily_avg
2016-01-29,51.6937502236254,Afluente (m3/seg)_daily_avg
2016-01-30,20.9611716928131,Afluente (m3/seg)_daily_avg
2016-01-31,32.514520137244,Afluente (m3/seg)_daily_avg
2016-02-01,29.2133606460836,Afluente (m3/seg)_daily_avg
2016-02-02,35.9553088440574,Afluente (m3/seg)_daily_avg
2016-02-03,45.599351183568,Afluente (m3/seg)_daily_avg
2016-02-04,25.0987563081757,Afluente (m3/seg)_daily_avg
2016-02-05,60.0775634326912,Afluente (m3/seg)_daily_avg
2016-02-06,23.8455194076308,Afluente (m3/seg)_daily_avg
2016-02-07,25.8102775273141,Afluente (m3/seg)_daily_avg
2016-02-08,51.846517265538,Afluente (m3/seg)_daily_avg
2016-02-09,59.1723892956945,Afluente (m3/seg)_daily_avg
2016-02-10,24.1085619037722,Afluente (m3/seg)_daily_avg
2016-02-11,28.6186935771249,Afluente (m3/seg)_daily_avg
2016-02-12,29.3628716291273,Afluente (m3/seg)_daily_avg
2016-02-13,35.0103262803513,Afluente (m3/seg)_daily_avg
2016-02-14,34.4304273938987,Afluente (m3/seg)_daily_avg
2016-02-15,32.079883855816,Afluente (m3/seg)_daily_avg
2016-02-16,34.0968375825536,Afluente (m3/seg)_daily_avg
2016-02-17,34.4719536628151,Afluente (m3/seg)_daily_avg
2016-02-18,21.8627288497683,Afluente (m3/seg)_daily_avg
2016-02-19,17.0883975806149,Afluente (m3/seg)_daily_avg
2016-02-20,18.102538222191,Afluente (m3/seg)_daily_avg
2016-02-21,25.6899887207143,Afluente (m3/seg)_daily_avg
2016-02-22,19.7938914163568,Afluente (m3/seg)_daily_avg
2016-02-23,31.534681494006,Afluente (m3/seg)_daily_avg
2016-02-24,49.1466191847877,Afluente (m3/seg)_daily_avg
2016-02-25,27.524080178294,Afluente (m3/seg)_daily_avg
2016-02-26,26.1444757534126,Afluente (m3/seg)_daily_avg
2016-02-27,25.4853531160498,Afluente (m3/seg)_daily_avg
2016-02-28,30.8607197812401,Afluente (m3/seg)_daily_avg
2016-02-29,30.1860944601714,Afluente (m3/seg)_daily_avg
2016-03-01,27.6545189832787,Afluente (m3/seg)_daily_avg
2016-03-02,15.3807072395113,Afluente (m3/seg)_daily_avg
2016-03-03,14.835824068451,Afluente (m3/seg)_daily_avg
2016-03-04,20.4274009179361,Afluente (m3/seg)_daily_avg
2016-03-05,16.5039158533815,Afluente (m3/seg)_daily_avg
2016-03-06,20.3167671461851,Afluente (m3/seg)_daily_avg
2016-03-07,35.9537369888717,Afluente (m3/seg)_daily_avg
2016-03-08,41.520371289689,Afluente (m3/seg)_daily_avg
2016-03-09,28.6385272469604,Afluente (m3/seg)_daily_avg
